num_steps	price_mean	run_time	rel_err	std_err
10	10.326483823714272	0.7336581587791443	0.037291137088139345	0.0016246135307913202
15	10.431914867383119	1.1738699436187745	0.027462099256989267	0.0014805061893241225
20	10.476881899920741	1.6722344398498534	0.023269950070312472	0.0015465153634812844
25	10.506001277271315	2.118004620075226	0.020555232927823512	0.0017443279431014359
30	10.52541990589761	2.542669427394867	0.018744889135757718	0.0017749647639390767
35	10.540124708096346	2.9663269758224486	0.01737400204139368	0.0016822017124113332
40	10.547279627087288	3.405218482017517	0.016706969192305403	0.0016221547843957283
45	10.554819156521393	3.84451003074646	0.01600408020004947	0.0012113813564621821
50	10.560432942038192	4.435142052173615	0.01548072286334429	0.0013206286411356
55	10.567527420099777	4.827364766597748	0.014819324751051952	0.0011203618058995795
60	10.57037762322285	5.257025587558746	0.0145536083799693	0.0011914206362209434
65	10.576123189651343	5.668451750278473	0.014017965481807164	0.0013756116667060629
70	10.579503449306847	6.154888141155243	0.013702833440267128	0.001609114065584653
75	10.580436115546306	6.551821827888489	0.013615883606209985	0.001442531607249045
80	10.580131075199898	7.001883554458618	0.01364432165444072	0.0014047299192699596
85	10.584616250434902	7.423979890346527	0.013226181460337536	0.0015467082649617916
90	10.581979767035	7.786847388744354	0.013471973346456318	0.0016292978196839152
95	10.586080880144607	8.258610260486602	0.013089638177407176	0.0015324487895245333
100	10.588336977549346	8.695635414123535	0.012879308601124176	0.0014889090831473437
105	10.586250666467372	9.159504079818726	0.0130738094790315	0.001649369994834906
110	10.58999098387593	9.593684196472168	0.012725110272138468	0.001134906945034055
115	10.592679077825563	10.042162716388702	0.012474506880526258	0.0015053622468106508
120	10.591697225640278	10.900713908672333	0.012566042181116463	0.0017987031159321756
125	10.589996335122592	10.978580224514008	0.01272461139055623	0.0015159406985520104
130	10.59429158566148	11.360289287567138	0.012324177338384604	0.0014359481569434691
135	10.593959412417489	11.775566744804383	0.012355144909870915	0.001558202844994394
140	10.592945788015674	12.269150078296661	0.012449642244292658	0.0018319686650491334
145	10.59469352976126	12.675549948215485	0.012286705227464863	0.0013917836216278668
150	10.596343671165029	13.197670316696167	0.01213286721429551	0.0010687834437395638
155	10.59487298311998	13.575808715820312	0.01226997529868477	0.0016133737656615957
160	10.595880160557138	14.05565835237503	0.012176078996533014	0.0020594172314142025
165	10.59874267352497	14.476454770565033	0.01190921501346032	0.0012224817537030612
170	10.596881663621598	15.005324137210845	0.012082711700089397	0.0013651312193249266
175	10.59751752383281	15.415743887424469	0.012023432252084009	0.001314159837137767
180	10.595375683048086	15.890371882915497	0.012223110007029431	0.0017213826632837383
185	10.598179798690893	16.243703520298006	0.011961690241304295	0.001131324770606017
190	10.596966624658856	16.593315482139587	0.012074791023025768	0.001937056757658596
195	10.599027421135562	17.22334716320038	0.01188266879956132	0.0015655407070108039
200	10.596476443534673	17.699115324020386	0.012120489222019668	0.001628625580703022
