num_steps	price_mean	run_time	rel_err	std_err
10	4.610886171218149	0.8486975193023681	0.04350530172848478	0.0010803416570204654
15	4.670331603617262	1.1233318448066711	0.031173780451483085	0.0011447005119567387
20	4.704593144493365	1.507628321647644	0.02406647374606783	0.0013189739935859613
25	4.719193234815845	2.018875777721405	0.021037791521182656	0.001418581023180959
30	4.733908155075728	2.5550081014633177	0.017985288663505763	0.001120785373049887
35	4.744856893488016	3.3504335284233093	0.01571405275456355	0.0014202950952335945
40	4.752351173705434	3.6222597002983092	0.01415941899672622	0.001352584149090714
45	4.758608208333553	4.044577693939209	0.012861442810270992	0.0012130483477532943
50	4.758518650514402	4.508179402351379	0.012880020926499773	0.0011434400009731308
55	4.765993491862084	4.9852771162986755	0.011329419620375997	0.0013341580705862395
60	4.765494650733541	5.422074103355408	0.01143290057328038	0.001208768021940926
65	4.769110797857696	6.127184116840363	0.01068275723337009	0.0009818175936024923
70	4.772341417268568	6.677863073348999	0.010012588805027398	0.001393085852491128
75	4.775603396512414	6.7900978326797485	0.009335915008114662	0.001759397382869908
80	4.775742029122108	7.448089468479156	0.009307156684604592	0.0008175335674257367
85	4.7758338302819165	7.720699334144593	0.009288113203722382	0.0017062574096970559
90	4.780110240983385	8.20521945953369	0.008401003001540704	0.0012701758846512614
95	4.78013448668712	8.676662266254425	0.008395973407181269	0.0009285124876998978
100	4.781602149153385	9.073720180988312	0.008091517535640302	0.0014066791258718788
105	4.780487967280005	9.574739301204682	0.008322646436945712	0.0009738106000534259
110	4.783954326747564	10.047132360935212	0.007603575453645574	0.0011437224720131987
115	4.784582414216631	10.558184933662414	0.007473283290294462	0.0011636604832436603
120	4.784209875572196	11.15072829723358	0.0075505637142892915	0.0014811337195608965
125	4.786199223811158	11.415273213386536	0.007137887935073439	0.001336188974571038
130	4.7839978283753695	11.855621922016145	0.007594551358316109	0.0009977407764987709
135	4.7858399049594915	12.336657428741455	0.00721242600950114	0.001080021360210818
140	4.78547832255961	12.773213684558868	0.007287433640492818	0.0013954355402381554
145	4.785531723058228	13.265533208847046	0.007276356096628788	0.0019035718119855107
150	4.7845741272730145	13.757080256938934	0.007475002356291728	0.0017680133534063228
155	4.786288907973586	14.29960231781006	0.007119283609853523	0.0013360058199459954
160	4.787710820327822	14.919417417049408	0.006824318265290603	0.0014031165541497242
165	4.788865899626191	15.150924789905549	0.006584705491531579	0.0013659120380035375
170	4.786548971314916	15.577157258987427	0.0070653353669430895	0.0014179164123243162
175	4.78826577165314	16.198248779773714	0.006709197661407951	0.0015061339791151397
180	4.787308281170271	16.534404289722442	0.006907822076867531	0.0009071287772151845
185	4.786916273025505	17.390373408794403	0.006989141306669558	0.0009691971975710424
190	4.786592774514068	17.825386071205138	0.007056248712838028	0.0014995785681482666
195	4.789280093904486	18.193986558914183	0.006498783910184273	0.0011252010542177502
200	4.788489994037068	18.713048303127287	0.00666268436363885	0.0014801765368840194
