num_steps	price_mean	run_time	rel_err	std_err
10	4.617725706760886	0.9118681669235229	0.04208648997682974	0.0012968722924765817
15	4.677275477800465	1.3916580438613892	0.029733324410048584	0.0012643020644746118
20	4.712196352105667	1.8979150176048278	0.02248924379482329	0.0011969054558782916
25	4.731677644273274	2.406130826473236	0.018447991857156842	0.0014571846370117836
30	4.747296807918255	2.839504528045654	0.015207910305997495	0.0009021678099999148
35	4.757177429563603	3.473135757446289	0.013158247428090254	0.001296226103347431
40	4.763225788807253	4.032039678096771	0.011903559427786805	0.0011781964379307798
45	4.766954148783245	4.553252625465393	0.011130138350392777	0.0012417416561961224
50	4.772610480697199	4.9384678363800045	0.009956773559665143	0.00120264569743972
55	4.776443030328272	5.41064486503601	0.009161739098422857	0.0015196340054590206
60	4.778903331188538	5.851268935203552	0.008651367633673534	0.0009945796222572913
65	4.784020105091363	6.567607486248017	0.007589930216099278	0.0012122431024097662
70	4.78247104329277	6.961523389816284	0.007911271785296468	0.0010315079397922428
75	4.786132777469193	7.564158308506012	0.007151671743965842	0.0009792808892546629
80	4.788225136493759	8.057305002212525	0.00671762712877443	0.0015263325082159496
85	4.7923513754153575	8.515131402015687	0.0058616689667737145	0.001415202432848998
90	4.791115727079367	9.035480260848999	0.006117995199609503	0.0012604239924014805
95	4.79205431215177	9.604420924186707	0.00592329257362975	0.001217943909299173
100	4.794103057547286	10.10467233657837	0.00549829528760875	0.0014244941781940694
105	4.797263804233752	10.539144194126129	0.004842621446199408	0.0012015000807773268
110	4.795808640887051	11.174904489517212	0.005144484466572005	0.0013109559374126591
115	4.798345172932141	11.69552584886551	0.004618299398662754	0.0011393525838479085
120	4.798401641477687	12.088372075557709	0.004606585410846011	0.0010753514462492246
125	4.797611359041874	12.65595725774765	0.004770523736782247	0.001181213701793022
130	4.7993265528575435	13.191009545326233	0.00441471929263084	0.0010396019590028563
135	4.799421988851779	13.711966288089751	0.004394921791864029	0.0010933142197684467
140	4.802584520302283	14.054214131832122	0.0037388777141752886	0.0010015662639672684
145	4.801110166876359	14.6451105594635	0.0040447215764847855	0.001416666590752568
150	4.802423206441609	15.235292172431945	0.003772341097733994	0.0010439386268862626
155	4.802381106177133	15.724581980705262	0.003781074490464006	0.0012324424744208575
160	4.8024149792796464	16.251843810081482	0.0037740477624632032	0.0010254325085316445
165	4.804200390056345	16.77661987543106	0.003403677322002283	0.0011919740714537424
170	4.803088742421359	17.26526846885681	0.003634280514041101	0.0011607327892712632
175	4.8041832173970604	17.650612938404084	0.003407239664890656	0.001275272150043906
180	4.805340545441707	18.27831151485443	0.003167160405121597	0.0013100058683298361
185	4.804691335433836	18.813260436058044	0.0033018342850515254	0.0011133325923304628
190	4.805839800545575	19.281499648094176	0.003063593576056102	0.0010865908508128222
195	4.806736651602913	19.748597776889802	0.0028775483670380945	0.0014101757070422035
200	4.801952564128741	20.305372071266174	0.003869972412046253	0.0013976147294702992
