num_steps	price_mean	run_time	rel_err	std_err
10	4.584460289487414	0.619544267654419	0.048987158107932256	0.0013305709252164357
15	4.6351729375074395	0.9435261368751526	0.038467189241806594	0.0012461334464886416
20	4.6650427392940435	1.3126346707344054	0.03227091677131104	0.0010439725902157272
25	4.6782826635981865	1.760710632801056	0.029524391064066506	0.0011660788166526525
30	4.693507191897446	2.2073500871658327	0.026366173736381088	0.0011847822653371259
35	4.7002873130720655	2.6855794072151182	0.024959687061944524	0.0012958329778034558
40	4.706285070649834	3.0769563794136046	0.023715496008072205	0.0013559217910300116
45	4.711145547493457	3.4634887337684632	0.022707225545657222	0.0012701593370819117
50	4.715714476863754	3.8589365005493166	0.02175943447964797	0.0011566682034887831
55	4.715849321774119	4.288803136348724	0.021731461886731234	0.0012900717627414237
60	4.718057653956003	4.70497498512268	0.02127335948611687	0.0016138151327081273
65	4.722524897020777	5.142413866519928	0.020346662502353046	0.0011082114748459093
70	4.720636274235682	5.488387799263	0.02073844352098978	0.0012456417377048926
75	4.72440828579578	5.873040187358856	0.01995596724092587	0.00106105574217532
80	4.726824586613491	6.295816695690155	0.019454723264009686	0.0011864191519728136
85	4.723996600929636	6.651504027843475	0.020041368263029453	0.0014759913578629388
90	4.726839358758785	6.972568428516388	0.019451658890236045	0.0012065511762943664
95	4.727881714737475	8.476760137081147	0.019235429746790225	0.001258148973935378
100	4.728397889577841	10.179082465171813	0.01912835304182349	0.0009959700908391013
105	4.730015894216019	10.180955326557159	0.018792709783515184	0.0012176030070791784
110	4.7316323027498886	10.40336298942566	0.018457397625401707	0.0015691785810725205
115	4.7292008483965535	11.461522889137267	0.018961785092733115	0.0014604698306275973
120	4.7308871538744395	12.193946969509124	0.018611973323504814	0.001062909378417683
125	4.729987397943818	10.633754444122314	0.0187986211272936	0.0011641562333141176
130	4.731424289435745	12.160960400104523	0.01850054846989445	0.0013196500434455858
135	4.730127480656867	13.155357217788696	0.01876956199042158	0.0016147101012159864
140	4.730896694284663	11.217525792121886	0.018609994235004392	0.0013113634974948067
145	4.73095455270529	12.260609602928161	0.01859799192774174	0.0013378725820401935
150	4.731236347529629	14.006991314888001	0.01853953564721955	0.001486659091120037
155	4.732708507704645	12.288952040672303	0.018234146758810424	0.0011365170396494895
160	4.731557008261107	12.568814980983735	0.018473016917801125	0.001109213929734507
165	4.735040365395118	13.001278555393219	0.017750419892598936	0.0015631979423056733
170	4.732746448490488	13.379042947292328	0.018226276219577973	0.0008859933134521034
175	4.731656675260579	13.70096595287323	0.018452341725864522	0.0012344955832662178
180	4.732299931514545	14.20074874162674	0.018318902908747572	0.0014900574644014638
185	4.732745069380569	14.572614920139312	0.018226562305869543	0.0017782566712757717
190	4.733191925435829	14.89807710647583	0.018133865277169408	0.0011764446544907797
195	4.735151739899891	15.327498924732208	0.017727316064097925	0.0011134646433108495
200	4.734221420944456	15.784156584739685	0.017920303944416776	0.0015796883402796132
