num_steps	price_mean	run_time	rel_err	std_err
10	1.7527459821254698	0.4465523362159729	0.041276276586184234	0.0007225278598973182
15	1.7703848302438274	0.6907509803771973	0.03162811175384744	0.001011928620717278
20	1.7811046722423935	1.3596571922302245	0.025764531440395377	0.0008636792150683552
25	1.7891423489731537	1.4015074014663695	0.021368052177857637	0.000625249122398972
30	1.7936990659360443	1.8647961258888244	0.018875601647229255	0.000791654445378215
35	1.797166597576045	1.8634328842163086	0.01697891788423171	0.0009063139112335739
40	1.8011446415801626	2.172442138195038	0.014802992109233281	0.0008546424676054291
45	1.8030166442377458	2.4339998245239256	0.013779036911833667	0.0009252084018957169
50	1.8032504545665593	2.704579532146454	0.013651146440939024	0.0009270906980173126
55	1.8053703157675578	3.0361992359161376	0.012491616626312256	0.0006630728902633093
60	1.8064172760437347	3.2147581696510317	0.011918946276769943	0.0009948443463233573
65	1.8083007566085711	3.484488546848297	0.010888712849614785	0.0008221894293562604
70	1.8090736453393172	3.7726060271263124	0.010465955205733655	0.0009349309112861868
75	1.808023815822733	4.282653188705444	0.011040194983404559	0.0008135866454853784
80	1.809722667580114	5.417866671085358	0.01011095052985906	0.0007340936346133928
85	1.814078210458505	5.039426994323731	0.0077285389719698675	0.0013189434711358744
90	1.8112646210831642	5.421735167503357	0.009267526885559676	0.0009019993226523
95	1.810830217200321	5.603032326698303	0.0095051387884093	0.001011715036855798
100	1.8131378947367236	5.584053158760071	0.008242876473903567	0.0007732299978766226
105	1.8128923722255077	5.747491466999054	0.00837717331927381	0.0010110459574282924
110	1.812681029924874	6.093311536312103	0.008492774141894309	0.0007436549246104628
115	1.8136840912752983	7.602979922294617	0.007944115795220936	0.0007003408292133316
120	1.8134918447269643	7.663828718662262	0.008049271549969074	0.0009780747872337077
125	1.815009665515645	7.002625417709351	0.007219048110384227	0.0008781949532431921
130	1.8146234740332374	7.5331761002540585	0.007430288609429855	0.0008606949817849081
135	1.8145882247070975	7.63782901763916	0.007449569421110138	0.0007829479197508829
140	1.81491880114344	7.904290330410004	0.007268749453382173	0.0007858041639080525
145	1.8147998322951995	8.146067249774934	0.007333823490532242	0.0009486114934058788
150	1.8149264775591205	8.57121638059616	0.007264550578075265	0.0007124220730346504
155	1.8136087162436518	8.518116426467895	0.007985344719280366	0.0007279072657050613
160	1.815907082517644	8.912699115276336	0.006728175514819588	0.0005774145903172959
165	1.8138171856461855	9.114749240875245	0.007871315325487311	0.0009874436984232857
170	1.8163911715735606	9.394354915618896	0.00646338662533692	0.000839286154117727
175	1.8150259095547494	9.805151414871215	0.007210162883538831	0.0008046528498901473
180	1.8170403456776527	10.375268876552582	0.006108298882694184	0.0008150281859280605
185	1.8164210745360532	10.177675867080689	0.0064470301881609775	0.0010120245179148818
190	1.8149416449741143	10.760648345947265	0.00725625424721748	0.0009410020346734104
195	1.8151008777213817	11.096354508399964	0.00716915650806616	0.0008040573001012644
200	1.8142468705393022	11.001049304008484	0.007636284633747292	0.0008099217710161634
